9999,0,0
9999,0,1
9998,0,2
9999,0,3
9996,0,4
9996,0,5
9999,0,6
9999,0,7
9999,0,8
9999,0,9
9993,0,10
9996,0,11
9999,0,12
9999,0,13
9999,0,14
9998,0,15
9972,0,16
9999,0,17
9999,0,18
9070,0,19
9999,0,20
8312,0,21
9999,0,22
9999,0,23
9999,0,24
9998,0,25
9999,0,26
9965,0,27
9981,0,28
9996,0,29
9999,0,30
9996,0,31
9994,0,32
9960,0,33
9996,0,34
9999,0,35
9991,0,36
9991,0,37
9999,0,38
9999,0,39
9997,0,40
8576,0,41
9998,0,42
9999,0,43
9989,0,44
9999,0,45
9999,0,46
9999,0,47
9999,0,48
9998,0,49
9999,0,50
9986,0,51
9999,0,52
9999,0,53
9998,0,54
9987,0,55
9999,0,56
9998,0,57
9999,0,58
9999,0,59
9996,0,60
9999,0,61
8600,0,62
9999,0,63
9129,0,64
8911,0,65
9915,0,66
9998,0,67
9999,0,68
8645,0,69
9999,0,70
9994,0,71
9999,0,72
9999,0,73
9999,0,74
9999,0,75
9999,0,76
9996,0,77
9999,0,78
9984,0,79
9999,0,80
9999,0,81
9998,0,82
9999,0,83
9998,0,84
9995,0,85
9999,0,86
9983,0,87
9999,0,88
9999,0,89
9999,0,90
9999,0,91
9995,0,92
9999,0,93
9999,0,94
9999,0,95
9999,0,96
9998,0,97
9999,0,98
9999,0,99
