9999,0,0
9998,0,1
9998,0,2
9999,0,3
7182,0,4
7803,0,5
9999,0,6
9999,0,7
9999,0,8
7474,0,9
9993,0,10
7572,0,11
9999,0,12
9999,0,13
7354,0,14
9998,0,15
7779,0,16
9999,0,17
9999,0,18
7365,0,19
9999,0,20
9996,0,21
9999,0,22
9999,0,23
7101,0,24
9998,0,25
9999,0,26
7391,0,27
9978,0,28
7425,0,29
9999,0,30
7300,0,31
9993,0,32
7586,0,33
9981,0,34
9999,0,35
7310,0,36
7204,0,37
9999,0,38
9999,0,39
9988,0,40
7586,0,41
7197,0,42
9999,0,43
7556,0,44
9999,0,45
9999,0,46
9999,0,47
9998,0,48
9998,0,49
9999,0,50
7611,0,51
9999,0,52
9995,0,53
7190,0,54
7327,0,55
9999,0,56
9998,0,57
9998,0,58
9999,0,59
9996,0,60
9999,0,61
7135,0,62
7314,0,63
7399,0,64
7383,0,65
9988,0,66
9998,0,67
9999,0,68
9993,0,69
9990,0,70
9994,0,71
9999,0,72
9997,0,73
9999,0,74
9999,0,75
9998,0,76
9996,0,77
9990,0,78
7474,0,79
9999,0,80
9999,0,81
9998,0,82
9999,0,83
9995,0,84
9992,0,85
9999,0,86
7680,0,87
9999,0,88
9999,0,89
9999,0,90
9998,0,91
7478,0,92
9999,0,93
7475,0,94
9999,0,95
9999,0,96
7189,0,97
9995,0,98
9999,0,99
