9999,0,0
9998,0,1
6100,0,2
9998,0,3
9999,0,4
6203,0,5
9999,0,6
5823,0,7
9997,0,8
9997,0,9
9998,0,10
9999,0,11
9999,0,12
9999,0,13
9999,0,14
9999,0,15
6252,0,16
5932,0,17
6412,0,18
6660,0,19
9999,0,20
9995,0,21
5956,0,22
9999,0,23
6193,0,24
9999,0,25
9999,0,26
9999,0,27
9999,0,28
9999,0,29
6162,0,30
9994,0,31
9999,0,32
9999,0,33
9999,0,34
9999,0,35
9999,0,36
5953,0,37
9999,0,38
6211,0,39
9993,0,40
6238,0,41
9994,0,42
9999,0,43
5640,0,44
9999,0,45
9992,0,46
9999,0,47
9999,0,48
9999,0,49
6246,0,50
9999,0,51
9999,0,52
6053,0,53
6168,0,54
6152,0,55
9999,0,56
5900,0,57
9999,0,58
6179,0,59
9999,0,60
9999,0,61
9999,0,62
9999,0,63
6359,0,64
6167,0,65
6155,0,66
5825,0,67
9999,0,68
9999,0,69
5881,0,70
6224,0,71
9996,0,72
9996,0,73
9998,0,74
6079,0,75
9999,0,76
9999,0,77
9999,0,78
9997,0,79
9997,0,80
9998,0,81
6166,0,82
9999,0,83
9987,0,84
5940,0,85
6039,0,86
9999,0,87
9999,0,88
9999,0,89
9999,0,90
9999,0,91
6092,0,92
9998,0,93
9997,0,94
9999,0,95
5988,0,96
9999,0,97
9999,0,98
6072,0,99
