5025,0,0
9999,0,1
4758,0,2
9999,0,3
9999,0,4
4711,0,5
4840,0,6
9997,0,7
9999,0,8
4929,0,9
9999,0,10
4832,0,11
4995,0,12
4958,0,13
9993,0,14
9999,0,15
5064,0,16
9999,0,17
5053,0,18
4790,0,19
4929,0,20
5006,0,21
9997,0,22
4839,0,23
9999,0,24
9998,0,25
9996,0,26
5138,0,27
5104,0,28
4937,0,29
9999,0,30
4715,0,31
5015,0,32
4988,0,33
9999,0,34
4950,0,35
4645,0,36
4855,0,37
4775,0,38
5045,0,39
4699,0,40
5108,0,41
9999,0,42
9994,0,43
5104,0,44
4772,0,45
4639,0,46
4601,0,47
9998,0,48
4998,0,49
9999,0,50
4949,0,51
9998,0,52
9999,0,53
5021,0,54
9996,0,55
9983,0,56
9999,0,57
9999,0,58
9999,0,59
9995,0,60
9997,0,61
9999,0,62
4852,0,63
4854,0,64
5153,0,65
4986,0,66
9994,0,67
9999,0,68
5001,0,69
9999,0,70
5230,0,71
9991,0,72
9999,0,73
9999,0,74
9999,0,75
9998,0,76
9999,0,77
9998,0,78
4872,0,79
9999,0,80
4835,0,81
4673,0,82
4901,0,83
9999,0,84
9999,0,85
9998,0,86
9999,0,87
5218,0,88
9996,0,89
4829,0,90
4554,0,91
5199,0,92
4914,0,93
5095,0,94
5033,0,95
9999,0,96
5115,0,97
9996,0,98
4596,0,99
